1,5
2,13
3,8
4,19
5,14
6,24
7,22
8,29
9,27
10,35
11,33
12,41
13,39
14,46
15,43
16,52
17,51
18,56
19,56
20,63
21,63
22,68
23,70
24,76
25,78
26,83
27,83
28,91
29,88
30,99
31,98
32,108
33,108
34,121
35,120
36,133
37,128
38,144
39,143
40,158
41,155
42,170
43,168
44,178
45,175
46,183
47,180
48,189
49,187
50,196
51,193
52,202
53,199
54,208
55,207
56,214
57,213
58,223
59,219
60,231
61,227
62,238
63,235
64,249
65,243
66,255
67,253
68,267
69,265
70,282
